"STATION","NAME","DATE","TMAX"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-13","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-14","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-15","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-16","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-17","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-18","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-19","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-20","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-21","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-22","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-23","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-24","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-25","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-26","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-27","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-28","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-29","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-30","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2001-12-31","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-01","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-02","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-03","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-04","55"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-05","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-06","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-07","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-08","61"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-09","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-10","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-11","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-12","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-13","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-14","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-15","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-16","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-17","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-18","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-19","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-20","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-21","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-22","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-23","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-24","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-25","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-26","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-27","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-28","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-29","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-30","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-01-31","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-01","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-02","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-03","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-04","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-05","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-06","77"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-07","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-08","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-09","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-10","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-11","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-12","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-13","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-14","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-15","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-16","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-17","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-18","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-19","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-20","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-21","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-22","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-23","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-24","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-25","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-26","78"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-27","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-02-28","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-01","76"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-02","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-03","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-04","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-05","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-06","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-07","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-08","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-09","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-10","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-11","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-12","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-13","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-14","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-15","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-16","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-17","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-18","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-19","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-20","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-21","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-22","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-23","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-24","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-25","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-26","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-27","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-28","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-29","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-30","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-03-31","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-01","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-02","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-03","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-04","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-05","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-06","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-07","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-08","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-09","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-10","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-11","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-12","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-13","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-14","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-15","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-16","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-17","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-18","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-19","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-20","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-21","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-22","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-23","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-24","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-25","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-26","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-27","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-28","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-29","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-04-30","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-01","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-02","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-03","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-04","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-05","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-06","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-07","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-08","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-09","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-10","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-11","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-12","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-13","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-14","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-15","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-16","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-17","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-18","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-19","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-20","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-21","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-22","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-23","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-24","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-25","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-26","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-27","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-28","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-29","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-30","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-05-31","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-01","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-02","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-03","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-04","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-05","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-06","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-07","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-08","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-09","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-10","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-11","81"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-12","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-13","84"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-14","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-15","80"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-16","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-17","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-18","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-19","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-20","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-21","79"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-22","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-23","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-24","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-25","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-26","82"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-27","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-28","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-29","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-06-30","83"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-01","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-02","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-03","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-04","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-05","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-06","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-07","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-08","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-09","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-10","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-11","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-12","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-13","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-14","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-15","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-16","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-17","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-18","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-19","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-20","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-21","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-22","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-23","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-24","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-25","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-26","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-27","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-28","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-29","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-30","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-07-31","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-01","95"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-02","94"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-03","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-04","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-05","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-06","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-07","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-08","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-09","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-10","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-11","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-12","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-13","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-14","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-15","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-16","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-17","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-18","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-19","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-20","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-21","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-22","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-23","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-24","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-25","92"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-26","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-27","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-28","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-29","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-30","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-08-31","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-01","93"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-02","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-03","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-04","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-05","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-06","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-07","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-08","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-09","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-10","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-11","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-12","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-13","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-14","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-15","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-16","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-17","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-18","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-19","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-20","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-21","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-22","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-23","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-24","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-25","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-26","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-27","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-28","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-29","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-09-30","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-01","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-02","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-03","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-04","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-05","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-06","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-07","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-08","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-09","91"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-10","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-11","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-12","90"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-13","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-14","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-15","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-16","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-17","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-18","85"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-19","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-20","87"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-21","86"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-22","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-23","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-24","88"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-25","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-26","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-27","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-28","89"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2002-10-29","88"
